to_id	kind	step	profile_id	name	relation
6000000009796546841	blood	217	6000000024830729927	TAN Soo Bin, 陳思敏	her brother
6000000009796546841	blood	218	6000000024830987294	Wife 1: LO Tsung Kee, 羅仲畿	his wife
6000000009796546841	blood	219	6000000021828971133	羅伯瑛	her sister
6000000009796546841	blood	220	6000000019156039119	陳懋豫 (用剛	her husband
6000000009796546841	blood	221	6000000019155425688	陳寶璐 (敬果 叔毅	his father
6000000009796546841	blood	222	6000000019154983927	Chén Bǎojìn 陳寶瑨	his brother
6000000009796546841	blood	223	6000000134017485866	Chén Zhāngzhēn 陳章貞	his daughter
6000000009796546841	blood	224	6000000134017069838	Shào Xúnzhèng 邵循正	her son
6000000009796546841	blood	225	6000000133890408823	Zhèng Xùn 鄭遜	his wife
6000000009796546841	blood	226	6000000013330934654	Zhèng Guǎngyuán 鄭廣元	her brother
6000000009796546841	blood	227	6000000010120692796	和 Aisin Gioro	his wife
6000000009796546841	blood	228	6000000009796382188	Dzai feng 載灃, Prince Chun and Regent	her father
6000000009796546841	blood	229	6000000009796546841	I huwan 奕譞, Prince Chun	his father
6000000009796546841	blood	0		NN	
6000000009796546841	blood	1	6000000022631921351	Vidarbha	his son
6000000009796546841	blood	2	6000000022632131856	Susraba	his daughter
6000000009796546841	blood	3	6000000022631688618	Abacheen	her son
6000000009796546841	blood	4	6000000022631779715	Ariha	his son
6000000009796546841	blood	5	6000000022631945499	Mahabhauma	his son
6000000009796546841	blood	6	6000000022631956169	Ajutanayee	his son
6000000009796546841	blood	7	6000000022631974336	Akrodhan	his son
6000000009796546841	blood	8	6000000022631993161	Debatithi	his son
6000000009796546841	blood	9	6000000022631993097	Ariha	his son
6000000009796546841	blood	10	6000000030132699374	Emperor RICHEYU / ANADHRISHTI Raudraswa	his son
6000000009796546841	blood	11	6000000143756546835	King ANDHIRASTI	his son
6000000009796546841	blood	12	6000000000928454000	King MATINARA Andhirasti	his son
6000000009796546841	blood	13	6000000030135304969	Emperor TANSU aka SUMATI Matinara	his son
6000000009796546841	blood	14	6000000042313167101	Emperor ILINA Tansu	his son
6000000009796546841	blood	15	6000000019405203933	King DUSHYANTA Ilina	his son
6000000009796546841	blood	16	6000000007384965471	Emperor of Bharatavarsha BHARATA aka SARVADAMANA aka SĀRVABHAUMA Dushyanta	his son
6000000009796546841	blood	17	6000000018558513100	BHARADVAJA (VITATHA	his son
6000000009796546841	blood	18	6000000009709078602	MANYU Bharadvaj	his son
6000000009796546841	blood	19	6000000018558273980	BRIHATKSHATRA Manyu	his son
6000000009796546841	blood	20	6000000010067581539	SUHOTRA / VAITITHI Brihatkshatra	his son
6000000009796546841	blood	21	6000000010067585319	HASTI (founder of Hastinapur) Suhotra	his son
6000000009796546841	blood	22	6000000051960200964	VIKUNTHA Hasti	his son
6000000009796546841	blood	23	6000000010067347196	King AJAMIDHA Vikuntha	his son
6000000009796546841	blood	24	6000000010067024162	King RIKSHA II Ajamidha	his son
6000000009796546841	blood	25	6000000010067414634	Samvarana	his son
6000000009796546841	blood	26	6000000010067397456	King of Kurukshetra KURU Samvarana	his son
6000000009796546841	blood	27	6000000042312699167	King PRATIPA	his son
6000000009796546841	blood	28	6000000008814114101	King SHANTANU Kuru	his son
6000000009796546841	blood	29	6000000018406918689	King VICHITRAVIRYA Shantanu	his son
6000000009796546841	blood	30	6000000000320589184	King PĀNDU Kuru	his adopted son
6000000009796546841	blood	31	6000000145912429834	ARJUNA Partha Pandava	his adopted son
6000000009796546841	blood	32	6000000000328949578	Prince Abimanyu Arjuna	his son
6000000009796546841	blood	33	5067799905750080056	King of Hastinapur PARIKSHIT	his son
6000000009796546841	blood	34	6000000018306356412	King of Vidarbha JANAMEJAYA 2 Parikshit	his son
6000000009796546841	blood	35	6000000010077954631	ŚATANIKA of Vidarba Janamejaya	his son
6000000009796546841	blood	36	6000000009710031019	Sahasranik	his son
6000000009796546841	blood	37	6000000010078325287	AŚVAMEDHADATTA	his son
6000000009796546841	blood	38	6000000009710278366	ADHISIMAKRISHNA	his son
6000000009796546841	blood	39	6000000009710032915	NEMICHAKRA	his son
6000000009796546841	blood	40	6000000018527817522	USHNA NICHAKRA	his son
6000000009796546841	blood	41	6000000009709761072	CHITRA RATHA	his son
6000000009796546841	blood	42	6000000009710276415	Shuciratha	his son
6000000009796546841	blood	43	6000000018534690060	VRISHNIMAT	his son
6000000009796546841	blood	44	6000000018534388537	SUSHENA	his son
6000000009796546841	blood	45	6000000009709773169	Sunît	his son
6000000009796546841	blood	46	6000000018541033703	RICHA	his son
6000000009796546841	blood	47	6000000018541230767	First King of Vatsa Nicakṣu Kuru	his son
6000000009796546841	blood	48	6000000009710175050	SUKHIHALA	his son
6000000009796546841	blood	49	6000000009710138765	PARIPLAVA	his son
6000000009796546841	blood	50	6000000009710072808	Sunaya PARIPLAVA	his son
6000000009796546841	blood	51	6000000018567923574	MEDHAVIN	his son
6000000009796546841	blood	52	6000000018567866325	NRIPANJAYA	his son
6000000009796546841	blood	53	6000000009710175100	MRIDU	his son
6000000009796546841	blood	54	6000000009710326243	TIGMAJYOTI	his son
6000000009796546841	blood	55	6000000009710117751	BRIHADRATHA	his son
6000000009796546841	blood	56	6000000009710330204	VASUDANA	his son
6000000009796546841	blood	57	6000000009710213376	Raja Shatanika II Kuru	his son
6000000009796546841	blood	58	6000000022837849838	Vatsa Raja Udayana Kuru	his son
6000000009796546841	blood	59	6000000202476927857	1st King of Tibet Nyatri Tsenpo Yarlung	his son
6000000009796546841	blood	60	6000000202476969850	2nd King of Tibet Mutri Tsenpo Yarlung	his son
6000000009796546841	blood	61	6000000202476746865	3rd King of Tibet Dingtri Tsenpo Jarlung	his son
6000000009796546841	blood	62	6000000202477135824	4th King of Tibet Sotri Tsenpo Jarlung	his son
6000000009796546841	blood	63	6000000202477101823	5th King of Tibet Mertri Tsenpo Jarlung	his son
6000000009796546841	blood	64	6000000202477026825	6th King of Tibet Daktri Tsenpo Jarlung	his son
6000000009796546841	blood	65	6000000202476897838	7th King of Tibet Siptri Tsenpo Jarlung	his son
6000000009796546841	blood	66	6000000202476682837	8th King of Tibet Drigum Tsenpo Jarlung	his son
6000000009796546841	blood	67	6000000202476730829	9th King of Tibet Pude Gunggyal Jarlung	his son
6000000009796546841	blood	68	6000000202476782821	10th King of Tibet Esho Leg Jarlung	his son
6000000009796546841	blood	69	6000000202476062933	11th King of Tibet Desho Leg Jarlung	his son
6000000009796546841	blood	70	6000000202476670832	12th King of Tibet Tisho Leg Jarlung	his son
6000000009796546841	blood	71	6000000202474974009	13th King of Tibet Gongru Leg Jarlung	his son
6000000009796546841	blood	72	6000000202476558839	14th King of Tibet Drongzher Leg Jarlung	his son
6000000009796546841	blood	73	6000000202476373888	15th King of Tibet Isho Leg Jarlung	his son
6000000009796546841	blood	74	6000000029115664521	16th King of Tibet Zanam Zindé Jarlung	his son
6000000009796546841	blood	75	6000000029115997822	17th King of Tibet Detrul Namzhungtsen Jarlung	his son
6000000009796546841	blood	76	6000000187176059827	18th King of Tibet Senöl Namdé Jarlung	his son
6000000009796546841	blood	77	6000000187175784851	19th King of Tibet Senöl Podé Jarlung	his son
6000000009796546841	blood	78	6000000187176051830	20th King of Tibet Denöl Nam Jarlung	his son
6000000009796546841	blood	79	6000000187175685875	21th king of Tibet Denöl Po Jarlung	his son
6000000009796546841	blood	80	6000000187175627888	22th King of Tibet Degyal Po Jarlung	his son
6000000009796546841	blood	81	6000000029115645428	23rd king of Tibet Detring Tsen Jarlung	his son
6000000009796546841	blood	82	6000000029115856048	24th King of Tibet Tore Longtsen Jarlung	his son
6000000009796546841	blood	83	6000000029115879146	25th king of Tibet Tritsun Nam Jarlung	his son
6000000009796546841	blood	84	6000000029115879127	26th king of Tibet Tridra Pungtsen Yarlung	his son
6000000009796546841	blood	85	6000000029115838146	27th king of Tibet Tritog Jethogtsen Yarlung	his son
6000000009796546841	blood	86	6000000029115871023	28th King of Tibet Thothori Nyantsen Yarlung	his son
6000000009796546841	blood	87	6000000202475299875	29th King of Tibet Trinyen Zungtsen Yarlung	his son
6000000009796546841	blood	88	6000000202475268890	30th King of Tibet Drongnyen Deu Yarlung	his son
6000000009796546841	blood	89	6000000202475355882	31st King of Tibet Tagri Nyenzig Yarlung	his son
6000000009796546841	blood	90	6000000029115865043	32nd King of Tibet Namri Song Tsen Ярлунг	his son
6000000009796546841	blood	91	6000000029115611428	Khan Tengri Yarlung	his son
6000000009796546841	blood	92	6000000001662675374	Khan Börtä-Tshïno	his son
6000000009796546841	blood	93	6000000001662675323	Batatshï-Qan	his son
6000000009796546841	blood	94	6000000010621528501	Tamaca (Tamatcha	his son
6000000009796546841	blood	95	6000000001662651231	Qorïtshar-Märgän (Vingtième-le-Bon-Viseur	his son
6000000009796546841	blood	96	6000000010621270815	A'udjam-Boro'ul (Placide-le-Louvet	his son
6000000009796546841	blood	97	6000000010621054101	Salï-Qaca'u (Salï-Qatcha'u) ᠪᠣᠷᠵᠢᠭᠢᠨ	his son
6000000009796546841	blood	98	6000000010620666179	Yäkä-Nidün (Grand-Oeil ou Cyclope) Nidon Borjigit	his son
6000000009796546841	blood	99	6000000010621542324	Säm-Sotchï (Furtif-le-Craintif	his son
6000000009796546841	blood	100	6000000001662634010	Qartshu (Manant	his son
6000000009796546841	blood	101	6000000001662590723	Bordjïgïdaï-Märgän (Bon-Viseur-des-Colverts	his son
6000000009796546841	blood	102	6000000001662500394	Toroqoljïn-bayan (Soyeux-le-Riche) Borjigit	his son
6000000009796546841	blood	103	6000000001662496354	Dobun-Märgän (Dobun-le-Bon-Viseur	his son
6000000009796546841	blood	104	6000000002188099103	Bodonchar~mungqaq	his son
6000000009796546841	blood	105	6000000002188099088	Barïm~shï'ïratu-Qabitchï~ba'atur~buqa Borjigit	his son
6000000009796546841	blood	106	6000000002188099034	Mänän~tudun Borjigin	his son
6000000009796546841	blood	107	6000000002188099018	Qatchï~külük Borjigin	his son
6000000009796546841	blood	108	6000000002188002256	Qaidu Khan, Khan of the Mongols	his son
6000000009796546841	blood	109	6000000010554282027	Bayshinghor-Doqshin Borjigin	his son
6000000009796546841	blood	110	6000000002188002241	Tumbinai-Sechen Borjigin	his son
6000000009796546841	blood	111	6000000002188002226	Khan Qabul mughal Kiyat-Borjigin	his son
6000000009796546841	blood	112	6000000002188002211	Bartan-Baatur Kiyat-Borjigin	his son
6000000009796546841	blood	113	6000000008650265851	Yäsügäi~ba'atur Borjigit	his son
6000000009796546841	blood	114	6000000002188002165	Djötchï~Qasar Borjigin dynasty	his son
6000000009796546841	blood	115	6000000004972148354	Yäsünggä (Neuvet) Hasarid	his son
6000000009796546841	blood	116	6000000136694531821	Shiduer 勢	his son
6000000009796546841	blood	117	6000000136694635821	Babusha Borigin Dynasty	his son
6000000009796546841	blood	118	6000000136694737821	月魯帖木爾	his son
6000000009796546841	blood	119	6000000136694810821	斡喇克沁	his son
6000000009796546841	blood	120	6000000136694733833	阿薩克噶勒台	his son
6000000009796546841	blood	121	6000000136694990821	阿魯克帖木爾	his son
6000000009796546841	blood	122	6000000136695070821	阿達噶立克	his son
6000000009796546841	blood	123	6000000136695156833	錫古蘇台巴特爾	his son
6000000009796546841	blood	124	6000000136694987833	博魯乃	his son
6000000009796546841	blood	125	6000000013342416365	美尼亞哈齊 Borjigit	his son
6000000009796546841	blood	126	6000000013341998978	奎蒙克塔斯哈喇	his son
6000000009796546841	blood	127	6000000013342183863	第達喇 Borjigit	his son
6000000009796546841	blood	128	6000000013342367637	穆賽 Borjigit	his son
6000000009796546841	blood	129	6000000012432910097	古斯 Borjigit	his son
6000000009796546841	blood	130	6000000010525427389	Jaisang [Borjigit]	his son
6000000009796546841	blood	131	6000000009796871406	Bumbutai [Borjigit], Empress Dowager	his daughter
6000000009796546841	blood	132	6000000009796873368	Fulin 福臨, the Shunzhi Emperor of Qing China	her son
6000000009796546841	blood	133	6000000019155600599	Hiowan yei 玄燁, the Kangxi Emperor of Qing China	his son
6000000009796546841	blood	134	6000000009796617943	In jen 胤禛, the Yongzheng Emperor of Qing China	his son
6000000009796546841	blood	135	6000000009796722780	Hung li 弘曆, the Qianlong Emperor of Qing China	his son
6000000009796546841	blood	136	6000000009796546943	Yong yan 顒琰, the Jiaqing Emperor of Qing China	his son
6000000009796546841	blood	137	6000000008737149905	Min ning 旻寧, the Daoguang Emperor of Qing China	his son
6000000009796546841	blood	138	6000000009796546841	I huwan 奕譞, Prince Chun	his son)doPathSearch();
6000000017063013627	blood	0		Eric Larsson af Kumo	
6000000017063013627	blood	1	6000000019395171839	Olof Ericsson	his son
6000000017063013627	blood	2	6000000019395532366	Vilken Olsson Wilcken	his son
6000000017063013627	blood	3	6000000007213333851	Jöns Wilcken	his son
6000000017063013627	blood	4	6000000007212670427	Jöns Jönsson Wilcken	his son
6000000017063013627	blood	5	6000000007212624313	Eric Jönsson Husgafvel	his son
6000000017063013627	blood	6	6000000008019771952	Carl Eriksson Husgafvel	his son
6000000017063013627	blood	7	6000000007212267718	Erik Carlsson Husgafvel	his son
6000000017063013627	blood	8	6000000007936410871	Johan Eriksson Husgafvel	his son
6000000017063013627	blood	9	6000000007212776494	Carl Johansson Husgafvel	his son
6000000017063013627	blood	10	6000000007212899386	Johan Carlsson Husgafvel	his son
6000000017063013627	blood	11	6000000011631593897	Anna Maria Johansdotter Husgafvel	his daughter
6000000017063013627	blood	12	6000000011628615961	Wilhelmina Nilsdotter Hjelt	her daughter
6000000017063013627	blood	13	6000000011632797290	Anna Maria Hjelt	her daughter
6000000017063013627	blood	14	6000000178998503870	Aina Lautala	her daughter
6000000017063013627	blood	15	6000000017063150217	Irja Mäkelä	her daughter
6000000017063013627	blood	16	6000000017063364083	Mirja Tuulikki Kunnari	her daughter
6000000017063013627	blood	17	6000000017063013627	Ilpo Kalevi Kunnari	her husband
6000000009562419205	blood	0	6000000227036719829	NN Father of Huaxu	
6000000009562419205	blood	1	6000000195149174838	Huaxu	his child
6000000009562419205	blood	2	6000000130191678854	Fuxi	his/her son
6000000009562419205	blood	3	6000000026522778851	GŌNGSŪN Shǎo Diǎn 少典, 1世	his son
6000000009562419205	blood	4	6000000001381274001	Yellow Emperor	his son
6000000009562419205	blood	5	6000000002481254239	Xuán Xiāo, 玄囂/Shǎo Hào 少昊, 2	his son
6000000009562419205	blood	6	6000000001381123265	Zhuān Xū 顓頊, 3世 (DO NOT MERGE PARENTS	his son
6000000009562419205	blood	7	6000000001381046535	Qióng Chán, 穷蝉, 4	his son
6000000009562419205	blood	8	6000000001381114215	Jing Kang, 敬康, 5	his son
6000000009562419205	blood	9	6000000001380828716	Ju Mang, 句芒, 6	his son
6000000009562419205	blood	10	6000000001380983518	Jiao Niu, 蟜牛, 7	his son
6000000009562419205	blood	11	6000000001272831610	Yu Gu Sou, 瞽叟, 8	his son
6000000009562419205	blood	12	6000000020081057184	Yáo Zhòng Huá  姚重華	his son
6000000009562419205	blood	13	6000000020080347820	Yáo Nǚ 姚女修	his daughter
6000000009562419205	blood	14	6000000020080280715	Dàlián 大廉	her son
6000000009562419205	blood	15	6000000020081488034	Fèichāng 費昌	his son
6000000009562419205	blood	16	6000000020081451167	Zhōngyǎn 中衍	his son
6000000009562419205	blood	17	6000000020081733018	Zhongjue 中潏	his son
6000000009562419205	blood	18	6000000020081759112	秦蜚廉	his son
6000000009562419205	blood	19	6000000020081756044	èlái 贏惡來	his son
6000000009562419205	blood	20	6000000020081807047	Yíng Nǚ Fáng 贏女防	his son
6000000009562419205	blood	21	6000000020081977005	Yíng Páng Gāo 贏旁皋	his son
6000000009562419205	blood	22	6000000020081854161	Yíng Tài Jǐ 贏太幾	his son
6000000009562419205	blood	23	6000000020081868140	Yíng Dà Luò 贏大駱	his son
6000000009562419205	blood	24	6000000012696300313	Feizi 非子, 秦非子, Qin Ying 秦嬴	his son
6000000009562419205	blood	25	6000000012696253426	Marquis of Qin 秦侯	his son
6000000009562419205	blood	26	6000000012696331279	Gongbo 公伯	his son
6000000009562419205	blood	27	6000000012696112569	Qin Zhong 秦仲	his son
6000000009562419205	blood	28	6000000012696082877	Duke Zhuang of Qin 秦莊公	his son
6000000009562419205	blood	29	6000000012696010455	Duke Xiang of Qin 秦襄公	his son
6000000009562419205	blood	30	6000000012696313204	Duke Wen of Qin 秦文公	his son
6000000009562419205	blood	31	6000000012696268227	Duke Jing of Qin 秦靜公	his son
6000000009562419205	blood	32	6000000012696253271	Duke Xian of Qin 秦憲公	his son
6000000009562419205	blood	33	6000000012695997919	Duke De of Qin 秦德公	his son
6000000009562419205	blood	34	6000000012688790621	Renhao 任好, Duke Mu of Qin 秦穆公	his son
6000000009562419205	blood	35	6000000012696183531	Duke Kang of Qin 秦康公	his son
6000000009562419205	blood	36	6000000012695554070	Duke Gong of Qin 秦共公	his son
6000000009562419205	blood	37	6000000012696294640	Duke Huan of Qin 秦桓公	his son
6000000009562419205	blood	38	6000000012696382424	Duke Jing of Qin 秦景公	his son
6000000009562419205	blood	39	6000000012696194542	Duke Ai of Qin 秦哀公	his son
6000000009562419205	blood	40	6000000012696254012	Duke Yi of Qin 秦夷公	his son
6000000009562419205	blood	41	6000000012696294912	Duke Hui I of Qin 秦惠公	his son
6000000009562419205	blood	42	6000000012696402367	Duke Dao of Qin 秦悼公	his son
6000000009562419205	blood	43	6000000012696484201	Duke Ligong of Qin 秦厲共公	his son
6000000009562419205	blood	44	6000000012696457339	Duke Huai of Qin 秦懷公	his son
6000000009562419205	blood	45	6000000012696187542	Zhaozi 昭子	his son
6000000009562419205	blood	46	6000000012695790045	Duke Ling of Qin 秦靈公	his son
6000000009562419205	blood	47	6000000012696250625	Duke Xian of Qin 秦獻公	his son
6000000009562419205	blood	48	6000000012696314506	Duke Xiao of Qin 秦孝公	his son
6000000009562419205	blood	49	6000000012696602278	King Hui of Qin 秦惠王	his son
6000000009562419205	blood	50	6000000012696532340	King Zhaoxiang of Qin 秦昭襄王	his son
6000000009562419205	blood	51	6000000012696491614	King Xiaowen of Qin 秦孝文王	his son
6000000009562419205	blood	52	6000000012696678306	Zichu 子楚, King Zhuangxiang of Qin 秦莊襄王	his son
6000000009562419205	blood	53	6000000012696708415	Zheng 政, First Emperor of Qin 秦始皇帝	his son
6000000009562419205	blood	54	6000000008177466006	Shiu of Chin (Qin	his son
6000000009562419205	blood	55	6000000008177465997	Hsiao of Chin	his daughter
6000000009562419205	blood	56	6000000094314539014	Princess Zhong Nu	her daughter
6000000009562419205	blood	57	6000000007022201866	Ichise Chanyu of Xiongnu	her son
6000000009562419205	blood	58	6000000007022461275	Chedi Chanyu of Xiongnu	his son
6000000009562419205	blood	59	6000000007022210486	Hulughu Chanyu of Xiongnu	his son
6000000009562419205	blood	60	6000000007021312882	Shuluy Qanghuy (Khuluy, Hu Li	his son
6000000009562419205	blood	61	6000000003459553147	Huhanye Han Yeh Chanyu, of Xiongnu	his son
6000000009562419205	blood	62	6000000011733653442	烏珠留若鞮單于 Uchjulu Jodi-Chanyu of Xiongnu	his son
6000000009562419205	blood	63	6000000002188140891	醢落尸逐鞮單于 Khukhenye II	his son
6000000009562419205	blood	64	6000000002188140876	Prince Liu of the Southern av Hiung Xiongnu, (Liu, Liu Nu	his son
6000000009562419205	blood	65	6000000011733173874	Tingtosh Chu Dulo, (Shi Chu Hou Ti, Hin Batyr	his son
6000000009562419205	blood	66	6000000011733208985	Tejosh Chu Dulo, (Shi Chu Tsu, Shih Tsu, Avitohol, Tohol	his son
6000000009562419205	blood	67	6000000011733284547	Totejosh Chu Dulo, (Shih Chu Chiu, Suytsieu	his son
6000000009562419205	blood	68	6000000011733264419	Kiangkiy Dulo, (Qanquy	his son
6000000009562419205	blood	69	6000000035204292176	Chief Liu Left Tsugu of China	his son
6000000009562419205	blood	70	6000000035204450980	Chief Liu Tsugu I of the Turks	his son
6000000009562419205	blood	71	6000000035203822476	Chief Liu Tsugu II of the Turks	his son
6000000009562419205	blood	72	6000000035203844322	Chief Liu Tsugu III of the Turks	his son
6000000009562419205	blood	73	6000000035203674467	Chief Liu Tsugu IV of the Turks	his son
6000000009562419205	blood	74	6000000035204076223	Chief Liu Tsugu V of the Turks	his son
6000000009562419205	blood	75	6000000035204138148	Chief Liu Tsugu VI of the Turks	his son
6000000009562419205	blood	76	6000000002188101302	Tsugu Mengsun	his son
6000000009562419205	blood	77	6000000002837428936	Chief Tsugu Viengsun of the Turks	his son
6000000009562419205	blood	78	6000000002188101265	Tu-ku Ta-Sien	his son
6000000009562419205	blood	79	6000000002188101257	Dugu Kuzhe	his son
6000000009562419205	blood	80	6000000002188101235	獨孤信	his son
6000000009562419205	blood	81	6000000007974327545	獨孤氏	his daughter
6000000009562419205	blood	82	6000000002188101188	Emperor Gaozu of Tang	her son
6000000009562419205	blood	83	6000000045994809842	Sister of Piroz III and daughter of Yazdegerd III and wife of Li Yuan	his partner
6000000009562419205	blood	84	6000000012223967170	Mardavand Sassani	her sister
6000000009562419205	blood	85	6000000001453533718	Abdullah bin Umar	her husband
6000000009562419205	blood	86	4616322893170047991	Umar bin Al-Khattab	his father
6000000009562419205	blood	87	4616402774320089253	Fatima Al-Adawi	his sister
6000000009562419205	blood	88	6000000005441538059	Sa'eed bin Zayd	her husband
6000000009562419205	blood	89	6000000018248792628	Umm Bashir bint Abi Mas'ud	his wife
6000000009562419205	blood	90	6000000224108241960	Abi Mas'ud al-Badri	her father
6000000009562419205	blood	91	6000000227668932868	Salama Al-Quda'i	his mother
6000000009562419205	blood	92	6000000227668929867	Azib Al-Quda'i	her father
6000000009562419205	blood	93	6000000227668670961	Khalid Al-Quda'i	his father
6000000009562419205	blood	94	6000000227668670970	Al-Ajash Al-Quda'i	his father
6000000009562419205	blood	95	6000000227669095828	Abdullah Al-Quda'i	his father
6000000009562419205	blood	96	6000000227669161821	Awf Al-Quda'i	his father
6000000009562419205	blood	97	6000000224851675851	Quda'a Al-Himyari	his father
6000000009562419205	blood	98	6000000067681633932	Malik Al-Himyari	his father
6000000009562419205	blood	99	6000000067682092821	Amr Al-Himyari	his father
6000000009562419205	blood	100	6000000067682027822	Murra Al-Himyari	his father
6000000009562419205	blood	101	6000000014833883125	Malik Al-Himyari	his father
6000000009562419205	blood	102	6000000223020464825	Himyar bin Saba	his father
6000000009562419205	blood	103	6000000225582889858	Abir Al-Qahtani	his brother
6000000009562419205	blood	104	6000000225582929836	Jurhum bin Jala	his son
6000000009562419205	blood	105	6000000225583016831	Abd Yaleel Al-Jurhumi	his son
6000000009562419205	blood	106	6000000225583050840	Jursham Al-Jurhumi	his son
6000000009562419205	blood	107	6000000225583084823	Abdul-Madan Al-Jurhumi	his son
6000000009562419205	blood	108	6000000225583119821	Thaqila Al-Jurhumi	his son
6000000009562419205	blood	109	6000000225583022903	Abdul-Masih Al-Jurhumi	his son
6000000009562419205	blood	110	6000000225583110824	Mudad al-Akbar	his son
6000000009562419205	blood	111	6000000225583168821	Amr Al-Jurhumi	his son
6000000009562419205	blood	112	6000000225583105848	Mudad al-Asghar Al-Jurhumi	his son
6000000009562419205	blood	113	6000000225583110838	Ra’la Al-Jurhumi	his daughter
6000000009562419205	blood	114	6000000201846727876	Isma'il	her husband
6000000009562419205	blood	115	6000000202316814862	Hajar	his mother
6000000009562419205	blood	116	6000000016679892687	Salitis, Pharoah of Lower Egypt (Hyksos	her father
6000000009562419205	blood	117	6000000001423098194	Khyan, Pharaoh of Egypt	his brother
6000000009562419205	blood	118	6000000001423084181	Apepi, Pharaoh of Egypt	his son
6000000009562419205	blood	119	6000000012507559526	Apepi II, Pharaoh of Egypt	his son
6000000009562419205	blood	120	6000000003645853197	Shaushatar "The Wood Lord" King of Mitanni	his son
6000000009562419205	blood	121	6000000003645797131	Artatama "The Horse Lord" King of Mitanni	his son
6000000009562419205	blood	122	6000000006869503663	Shuttarna II, king of Mitanni	his son
6000000009562419205	blood	123	6000000006743335855	Gilukhipa	his daughter
6000000009562419205	blood	124	6000000002465094974	Nebmaatre Amenhotep III, Pharaoh of Egypt	her husband
6000000009562419205	blood	125	6000000006121636113	Thutmose IV, Pharaoh of Egypt	his father
6000000009562419205	blood	126	6000000002187608680	Amenhotep II	his father
6000000009562419205	blood	127	6000000002187608730	Thutmosis III Menkheperre, Pharaoh of Egypt	his father
6000000009562419205	blood	128	6000000008630614793	Aakheperenre Thutmose II, Pharaoh of Egypt	his father
6000000009562419205	blood	129	6000000003645797161	Mutnefert, Queen of Egypt	his mother
6000000009562419205	blood	130	6000000003645797198	Nebpehtire Ahmose I, Pharaoh of Egypt	her father
6000000009562419205	blood	131	6000000006166403005	Seqenenre Tao Tao II Nomarch At ., Pharaoh of Egypt	his father
6000000009562419205	blood	132	6000000006173565723	Tetisheri ., Queen of Egypt	his mother
6000000009562419205	blood	133	6000000018565099273	Rahotep, Pharaoh of Egypt	her husband
6000000009562419205	blood	134	6000000029812594083	Nubkheperre Inyotef VII (V), of Egypt .	his father
6000000009562419205	blood	135	6000000029811892415	Sekhemre-shedtawi Sebekemsaf I, King of Egypt .	his father
6000000009562419205	blood	136	6000000004868812735	Sekhemre Sankhtawy Neferhotep III, Pharaoh of Egypt	his father
6000000009562419205	blood	137	6000000004868812755	Mentuhotep . ., Queen of Egypt, Khenemetneferhedjet	his wife
6000000009562419205	blood	138	6000000010609223212	Princess Sebekhotep of Egypt . .	her mother
6000000009562419205	blood	139	6000000029812051050	Khaneferre Sebekhotep IV, King of Egypt .	her father
6000000009562419205	blood	140	6000000029813478868	Princess Kemi .	his mother
6000000009562419205	blood	141	6000000029813478860	Amenemhat III Nemare, King of Egypt (1900 BC) Pyramid builder .	her father
6000000009562419205	blood	142	6000000029812523115	Sesostris III Khakaure, King of Egypt .	his father
6000000009562419205	blood	143	6000000029812404520	Sesostris II Khakheperre, King of Egypt .	his father
6000000009562419205	blood	144	6000000029812540030	Amenemhat II Nubkaure, King of Egypt .	his father
6000000009562419205	blood	145	6000000018565185173	Sensusret I Kheperkare, King of Egypt "the KA of RE is created" .	his father
6000000009562419205	blood	146	6000000029812658980	Princess Nfry-Ta-Tjenen of Egypt .	his mother
6000000009562419205	blood	147	6000000029812297224	Mentuhotep III (IV), King of Egypt .	her father
6000000009562419205	blood	148	6000000029812287394	Mentuhotep I (II) Nebhepetra, King of Egypt .	his father
6000000009562419205	blood	149	6000000029812678200	Inyotef III Nakhtnebtepnefer, King of Egypt .	his father
6000000009562419205	blood	150	6000000029813357851	Inyotef II, King of Egypt .	his father
6000000009562419205	blood	151	6000000029812548916	Inyotef I “the Great”, King of Egypt .	his father
6000000009562419205	blood	152	6000000029813231862	Ankhfn-Khonsu, Prince of Egypt .	his father
6000000009562419205	blood	153	6000000029812760185	Merenenre II, Pharaoh of Egypt	his father
6000000009562419205	blood	154	6000000029812698208	Pepi II, Pharaoh of Egypt	his father
6000000009562419205	blood	155	6000000016328334902	Pepi I, Pharaoh of Egypt	his father
6000000009562419205	blood	156	6000000004869097214	Princess Iput of Egypt .	his mother
6000000009562419205	blood	157	6000000004869097178	Unas, Pharaoh of Egypt	her father
6000000009562419205	blood	158	6000000004869097163	Djedkare Isesi, Pharaoh of Egypt	his father
6000000009562419205	blood	159	6000000004869097114	Menkauhor Kaiu, Pharaoh of Egypt	his father
6000000009562419205	blood	160	6000000004869097100	Nyuserre (Niuserre) Ini, King of Egypt .	his father
6000000009562419205	blood	161	6000000003645877853	Nefirkare Kakai, King of Egypt .	his father
6000000009562419205	blood	162	6000000003645877859	Userkaf, Pharaoh of Egypt	his father
6000000009562419205	blood	163	6000000003645877895	Shepseskaf, Pharaoh of Egypt	his father
6000000009562419205	blood	164	6000000004869097034	Menkaure, Pharaoh of Egypt	his father
6000000009562419205	blood	165	6000000003645877925	Khafre, Pharaoh of Egypt	his father
