geni_id	name	found_under	href
6000000000924592326	Name: Lukretia Eriksdotter Vasa (1564 - aft.1590)	6000000002187826932	/people/Lukretia-Vasa/6000000000924592326?through=6000000002187826932
6000000000698059698	Name: Gustav Eriksson Vasa MP (1568 - 1607)	6000000002187826932	/people/Gustav-Eriksson-Vasa/6000000000698059698?through=6000000002187826932
6000000001317476183	Name: Henry Eriksson Vasa (1570 - 1574)	6000000002187826932	/people/Henry-Eriksson-Vasa/6000000001317476183?through=6000000002187826932
6000000000698122800	Name: Arnold Eriksson Vasa (1572 - 1572) "Prince of Sweden"	6000000002187826932	/people/Arnold-Eriksson-Vasa/6000000000698122800?through=6000000002187826932
6000000007985365662	Name: Maria Vasilievna Vasilsdotter Morozova (b. - 1633)	6000000002187826932	/people/Maria-Vasilievna-Morozova/6000000007985365662?through=6000000002187826932
6000000001368943339	Name: Col. Gustav Gustavsson of Wasaborg, Count of Nystad (1616 - 1653) "Vasaborg"	6000000002187826932	/people/Col-Gustav-of-Wasaborg-Count-of-Nystad/6000000001368943339?through=6000000002187826932
6000000009187738779	Name: Elisabeth Carlsdotter Gyllenhielm (1622 - 1682)	6000000002187826932	/people/Elisabeth-Gyllenhielm/6000000009187738779?through=6000000002187826932
6000000135699477863	Name: Görrel Christensdatter (1604 - 1654) "Gørrel", "Gjørild"	6000000002187826932	/people/G%C3%B6rrel-Christensdatter/6000000135699477863?through=6000000002187826932
6000000002238741924	Name: Grevinde af Slesvig-Holsten Anne Cathrine Christiansdatter af Slesvig og Holsten (1618 - 1633)	6000000002187826932	/people/Grevinde-af-Slesvig-Holsten-Anne-Cathrine-af-Slesvig-og-Holsten/6000000002238741924?through=6000000002187826932
4404300239730040631	Name: Grevinde af Slesvig-Holsten Sophie Elisabeth Christiansdatter von Pentz (1619 - 1657)	6000000002187826932	/people/Grevinde-af-Slesvig-Holsten-Sophie-Elisabeth-von-Pentz/4404300239730040631?through=6000000002187826932
6000000002244827382	Name: grevinde af Slesvig-Holsten Elisabeth Augusta Christiansdatter af Danmark og Norge von Oldenburg (1623 - 1677)	6000000002187826932	/people/grevinde-af-Slesvig-Holsten-Elisabeth-Augusta-af-Danmark-og-Norge-von-Oldenburg/6000000002244827382?through=6000000002187826932
6000000000839183113	Name: Christiana Christiansdatter Munk (1626 - 1670)	6000000002187826932	/people/Christiana-Christiansdatter-Munk/6000000000839183113?through=6000000002187826932
6000000002244843391	Name: Hedvig Christiansdatter Munk (1626 - 1678)	6000000002187826932	/people/Hedvig-Christiansdatter-Munk/6000000002244843391?through=6000000002187826932
6000000001009250571	Name: Grevinde af Schlesvig-Holsten Marie Cathrine Elizabeth Christiansdatter of Denmark and Norway, of Oldenburg (1628 - 1628)	6000000002187826932	/people/Grevinde-af-Schlesvig-Holsten-Marie-Cathrine-Elizabeth-of-Denmark-and-Norway-of-Oldenburg/6000000001009250571?through=6000000002187826932
6000000009667006885	Name: Dorothea Elisabeth Christiansdatter von Oldenburg, af Danmark og Norge, Grevinde af Slesvig-Holsten (1629 - 1687) "the discarded Miss(den kasserede frøken)"	6000000002187826932	/people/Dorothea-Elisabeth-Christiansdatter-von-Oldenburg-af-Danmark-og-Norge-Grevinde-af-Slesvig-Holsten/6000000009667006885?through=6000000002187826932
6000000068571734860	Name: Sophie Magdalena von Hessen-Wanfried (1649 - 1675) "1676-1711", "(Haus (Haus Hessen / Linie Hessen-Kassel-Rheinfels) Hessen-Kassel-Rheinfels) Von Hessen-Wanfried", "(Haus (Haus Hessen / Linie Hessen-Kassel-Rheinfels) Hessen-Kassel-Rheinfels) Zu Salm-Reifferscheid"	6000000002187826932	/people/Sophie-von-Hessen-Wanfried/6000000068571734860?through=6000000002187826932
